question_id,current_canonical_chapter,current_level,reason,source_ref,stored_source_identity,near_match_leaf_code,candidate_count,candidate_leaf_codes,stem_excerpt,selected_leaf
9015,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.41,4.41 BGP 的四种报文,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,在网络层相关问题中，“BGP 的四种报文”主要用于（ ）,
9016,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.41,4.41 BGP 的四种报文,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,分析“BGP 的四种报文”时，最应关注的是（ ）,
9017,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.41,4.41 BGP 的四种报文,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,关于“BGP 的四种报文”的常见理解，下列正确的是（ ）,
9018,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.41,4.41 BGP 的四种报文,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,综合应用题：若题目场景涉及“BGP 的四种报文”，解题时最合理的判断是（ ）,
9019,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.42,4.42 多播的概念,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,下列关于“多播的概念”的说法中，正确的是（ ）,
9020,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.42,4.42 多播的概念,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,在网络层相关问题中，“多播的概念”主要用于（ ）,
9021,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.42,4.42 多播的概念,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,分析“多播的概念”时，最应关注的是（ ）,
9022,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.42,4.42 多播的概念,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,关于“多播的概念”的常见理解，下列正确的是（ ）,
9023,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.42,4.42 多播的概念,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,综合应用题：若题目场景涉及“多播的概念”，解题时最合理的判断是（ ）,
9024,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.43,4.43 IP 多播地址,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,下列关于“IP 多播地址”的说法中，正确的是（ ）,
9025,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.43,4.43 IP 多播地址,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,在网络层相关问题中，“IP 多播地址”主要用于（ ）,
9026,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.43,4.43 IP 多播地址,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,分析“IP 多播地址”时，最应关注的是（ ）,
9027,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.43,4.43 IP 多播地址,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,关于“IP 多播地址”的常见理解，下列正确的是（ ）,
9028,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.43,4.43 IP 多播地址,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,综合应用题：若题目场景涉及“IP 多播地址”，解题时最合理的判断是（ ）,
9029,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.44,4.44 局域网上进行硬件多播,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,下列关于“局域网上进行硬件多播”的说法中，正确的是（ ）,
9030,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.44,4.44 局域网上进行硬件多播,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,在网络层相关问题中，“局域网上进行硬件多播”主要用于（ ）,
9031,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.44,4.44 局域网上进行硬件多播,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,分析“局域网上进行硬件多播”时，最应关注的是（ ）,
9032,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.44,4.44 局域网上进行硬件多播,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,关于“局域网上进行硬件多播”的常见理解，下列正确的是（ ）,
9033,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.44,4.44 局域网上进行硬件多播,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,综合应用题：若题目场景涉及“局域网上进行硬件多播”，解题时最合理的判断是（ ）,
9034,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.45,4.45 IGMP 与多播路由协议,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,下列关于“IGMP 与多播路由协议”的说法中，正确的是（ ）,
9035,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.45,4.45 IGMP 与多播路由协议,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,在网络层相关问题中，“IGMP 与多播路由协议”主要用于（ ）,
9036,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.45,4.45 IGMP 与多播路由协议,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,分析“IGMP 与多播路由协议”时，最应关注的是（ ）,
9037,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.45,4.45 IGMP 与多播路由协议,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,关于“IGMP 与多播路由协议”的常见理解，下列正确的是（ ）,
9038,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.45,4.45 IGMP 与多播路由协议,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,综合应用题：若题目场景涉及“IGMP 与多播路由协议”，解题时最合理的判断是（ ）,
9039,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.46,4.46 移动 IP 的概念,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,下列关于“移动 IP 的概念”的说法中，正确的是（ ）,
9040,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.46,4.46 移动 IP 的概念,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,在网络层相关问题中，“移动 IP 的概念”主要用于（ ）,
9041,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.46,4.46 移动 IP 的概念,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,分析“移动 IP 的概念”时，最应关注的是（ ）,
9042,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.46,4.46 移动 IP 的概念,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,关于“移动 IP 的概念”的常见理解，下列正确的是（ ）,
9043,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.46,4.46 移动 IP 的概念,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,综合应用题：若题目场景涉及“移动 IP 的概念”，解题时最合理的判断是（ ）,
9044,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.47,4.47 移动 IP 通信过程,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,下列关于“移动 IP 通信过程”的说法中，正确的是（ ）,
9045,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.47,4.47 移动 IP 通信过程,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,在网络层相关问题中，“移动 IP 通信过程”主要用于（ ）,
9046,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.47,4.47 移动 IP 通信过程,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,分析“移动 IP 通信过程”时，最应关注的是（ ）,
9047,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.47,4.47 移动 IP 通信过程,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,关于“移动 IP 通信过程”的常见理解，下列正确的是（ ）,
9048,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.47,4.47 移动 IP 通信过程,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,综合应用题：若题目场景涉及“移动 IP 通信过程”，解题时最合理的判断是（ ）,
9049,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.48,4.48 冲突域,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,下列关于“冲突域”的说法中，正确的是（ ）,
9050,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.48,4.48 冲突域,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,在网络层相关问题中，“冲突域”主要用于（ ）,
9051,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.48,4.48 冲突域,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,分析“冲突域”时，最应关注的是（ ）,
9052,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.48,4.48 冲突域,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,关于“冲突域”的常见理解，下列正确的是（ ）,
9053,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.48,4.48 冲突域,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,综合应用题：若题目场景涉及“冲突域”，解题时最合理的判断是（ ）,
9054,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.49,4.49 广播域,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,下列关于“广播域”的说法中，正确的是（ ）,
9055,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.49,4.49 广播域,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,在网络层相关问题中，“广播域”主要用于（ ）,
9056,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.49,4.49 广播域,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,分析“广播域”时，最应关注的是（ ）,
9057,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.49,4.49 广播域,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,关于“广播域”的常见理解，下列正确的是（ ）,
9058,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.49,4.49 广播域,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,综合应用题：若题目场景涉及“广播域”，解题时最合理的判断是（ ）,
9059,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.50,4.50 路由器的组成和功能,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,下列关于“路由器的组成和功能”的说法中，正确的是（ ）,
9060,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.50,4.50 路由器的组成和功能,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,在网络层相关问题中，“路由器的组成和功能”主要用于（ ）,
9061,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.50,4.50 路由器的组成和功能,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,分析“路由器的组成和功能”时，最应关注的是（ ）,
9062,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.50,4.50 路由器的组成和功能,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,关于“路由器的组成和功能”的常见理解，下列正确的是（ ）,
9063,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.50,4.50 路由器的组成和功能,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,综合应用题：若题目场景涉及“路由器的组成和功能”，解题时最合理的判断是（ ）,
9064,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.51,4.51 路由表与分组转发,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,下列关于“路由表与分组转发”的说法中，正确的是（ ）,
9065,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.51,4.51 路由表与分组转发,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,在网络层相关问题中，“路由表与分组转发”主要用于（ ）,
9066,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.51,4.51 路由表与分组转发,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,分析“路由表与分组转发”时，最应关注的是（ ）,
9067,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.51,4.51 路由表与分组转发,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,关于“路由表与分组转发”的常见理解，下列正确的是（ ）,
9068,4,chapter,STORED_ID_DOES_NOT_EQUAL_ANY_CANONICAL_LEAF_CODE,chapter:4:4.51,4.51 路由表与分组转发,,7,4.1|4.2|4.3|4.4|4.5|4.6|4.7,综合应用题：若题目场景涉及“路由表与分组转发”，解题时最合理的判断是（ ）,
9289,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2022-Q33,,,0,,在 ISO/OSI 参考模型中，实现两个相邻结点间流量控制功能的是（ ）。,
9290,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2022-Q34,,,0,,在一条带宽 200 kHz 的无噪声信道上，若采用 4 个幅值的 ASK 调制，则该信道的最大传输速率是（ ）。,
9291,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2022-Q35,,,0,,若某主机的 IP 地址是 183.80.72.48，子网掩码是 255.255.192.0，则该主机所在网络的网络地址是（ ）。,
9292,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2022-Q36,,,0,,下图所示网络中的主机 H 的子网掩码与默认网关分别是（ ）。 【图示信息】 路由器间链路标注 192.168.1.1/30；右侧路由器连接交换机的接口标注 19…,
9293,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2022-Q37,,,0,,在 SDN 网络体系结构中，SDN 控制器向数据平面的 SDN 交换机下发流表时所使用的接口是（ ）。,
9294,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2022-Q38,,,0,,假设主机甲和主机乙已建立一个 TCP 连接，最大段长 MSS = 1 KB，甲一直有数据向乙发送。当甲的拥塞窗口为 16 KB 时，计时器发生了超时，则甲的拥塞…,
9295,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2022-Q39,,,0,,假设客户 C 和服务器 S 已建立一个 TCP 连接，通信往返时间 RTT = 50 ms，最长报文段寿命 MSL = 800 ms，数据传输结束后，C 主动请…,
9296,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2022-Q40,,,0,,假设主机 H 通过 HTTP/1.1 请求浏览某 Web 服务器 S 上的 Web 页 news408.html，news408.html 引用了同目录下 1…,
9297,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2022-Q47,,,0,,某网络拓扑如题 47 图所示，R 为路由器，S 为以太网交换机，AP 是 802.11 接入点，路由器的 E0 接口和 DHCP 服务器的 IP 地址配置如图中…,
9298,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2023-Q33,,,0,,在下图所示的分组交换网络中，主机 H1 和 H2 通过路由器互连，2 段链路的带宽均为 100 Mb/s，时延带宽积（即单向传播时延 × 带宽）均为 1000…,
9299,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2023-Q34,,,0,,某无噪声理想信道带宽为 4 MHz，采用 QAM 调制，若该信道的最大数据传输率是 48 Mb/s，则该信道采用的 QAM 调制方案是（ ）。,
9300,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2023-Q35,,,0,,假设通过同一条信道，数据链路层分别采用停-等协议、GBN 协议和 SR 协议（发送窗口和接收窗口相等）传输数据，3 个协议的数据帧长相同，忽略确认帧长度，帧序号…,
9301,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2023-Q36,,,0,,已知 10BaseT 以太网的争用时间片为 51.2 μs。若网卡在发送某帧时发生了连续 4 次冲突，则基于二进制指数退避算法确定的再次尝试重发该帧前等待的最长…,
9302,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2023-Q37,,,0,,若甲向乙发送数据时采用 CRC 校验，生成多项式为 G(x)=x^4+x+1（即 G=10011），则乙接收到下列比特串时，可以断定其在传输过程中未发生错误的是…,
9303,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2023-Q38,,,0,,某网络拓扑如下图所示，其中路由器 R2 实现 NAT 功能。若主机 H 向 Internet 发送 1 个 IP 分组，则经过 R2 转发后，该 IP 分组的源…,
9304,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2023-Q39,,,0,,主机 168.16.84.24/20 所在子网的最小可分配 IP 地址和最大可分配 IP 地址分别是（ ）。,
9305,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2023-Q40,,,0,,下列关于 IPv4 和 IPv6 的叙述中，正确的是（ ）。 I. IPv6 地址空间是 IPv4 地址空间的 96 倍 II. IPv4 首部和 IPv6 基…,
9306,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2023-Q47,,,0,,某网络拓扑如题 47 图所示，主机 H 登录到 FTP 服务器后，向服务器上传一个大小为 18 000 B 的文件 F。假设 H 为传输 F 建立数据连接时，选…,
9307,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2024-Q33,,,0,,若某分组交换网络及每段链路的带宽如下图所示，则 H1 到 H2 的最大吞吐量约为（ ）。 【图示信息】 H1 接入链路 10 Mb/s；网络中存在多条链路，其中…,
9308,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2024-Q34,,,0,,在下列二进制数字调制方法中，需要 2 个不同频率载波的是（ ）。,
9309,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2024-Q35,,,0,,如题 35 图所示的支持 VLAN 划分的交换机，已按端口划分了 3 个 VLAN，部分端口连接主机的 IP 和 MAC 地址如图中所示。ARP 表结构为 <I…,
9310,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2024-Q36,,,0,,在采用 CSMA/CA 的 802.11 无线局域网中，DIFS = 128 μs，SIFS = 28 μs，RTS、CTS 和 ACK 帧的传输时延分别是 3…,
9311,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2024-Q37,,,0,,主机甲通过选择重传（SR）滑动窗口协议向主机乙发送帧的部分过程如题 37 图所示。Fx 为数据帧，ACKx 为确认帧，x 是位数为 3 比特的序号。乙只对正确接…,
9312,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2024-Q38,,,0,,假设主机 H 通过 TCP 向服务器发送长度为 3000 B 的报文，往返时间 RTT = 10 ms，最长报文段寿命 MSL = 30 s，最大报文段长度 M…,
9313,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2024-Q39,,,0,,若 UDP 协议在计算校验和过程中，计算机得到中间结果为 1011 1001 1011 0110 时，还需要加上最后一个 16 位数 0110 0101 110…,
9314,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2024-Q40,,,0,,若浏览器不支持并行 TCP 连接，使用非持久的 HTTP/1.0 协议请求浏览 1 个 Web 页，该页中引用同一网站上 7 个小图像文件，则从浏览器为传输 W…,
9315,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2024-Q47,,,0,,网络空间是继陆、海、空、天之后的“第五疆域”，网络技术是网络疆域建设与治理的基础。路由算法与协议是网络核心技术之一。假设现有互联网中的 4 个自治系统互连拓扑示…,
9316,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2025-Q33,,,0,,某网络拓扑及各链路带宽如题 33 图所示。网络按电路交换方式运行时，主机 H1 与 H2 建立一条带宽为 10 Mb/s 的电路，建立电路时间为 32 μs；按…,
9317,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2025-Q34,,,0,,若某差错编码的编码集为 {1001 1010，0101 1100，1111 0000，0000 1111}，则该差错编码的检错和纠错能力是（ ）。,
9318,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2025-Q35,,,0,,在某个 10BaseT 以太网的冲突域内，若主机甲向主机乙发送数据帧时发生了连续 11 次冲突，则甲再次尝试发送该数据帧的最大间隔时间是（ ）。,
9319,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2025-Q36,,,0,,一台新接入网络的主机 H 通过 DHCP 服务器动态请求 IP 地址过程中，与 DHCP 服务器交换 DHCP 报文的部分过程如题 36 图所示。封装 DHCP…,
9320,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2025-Q37,,,0,,假设路由器实现 NAT 功能，内网中主机 H 的 IP 地址为 192.168.1.5/24。若 H 运行某应用向 Internet 发送了一个 UDP 报文段…,
9321,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2025-Q38,,,0,,主机甲通过 TCP 向主机乙发送数据的部分过程如题 38 图所示，seq 为序号，ack_seq 为确认序号，rcvwnd 为接收窗口。甲在 t0 时刻的拥塞窗…,
9322,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2025-Q39,,,0,,Time 是一个提供时间查询服务的 C/S 架构网络应用，支持客户通过 UDP 或 TCP 向 Time 服务器请求时间服务。若某客户与某 Time 服务器通信…,
9323,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2025-Q40,,,0,,下列关于 POP3 协议的叙述中，正确的是（ ）。 I. 支持用户代理从邮件服务器读取邮件 II. 支持用户代理向邮件服务器发送邮件 III. 支持邮件服务器之…,
9324,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2025-Q47,,,0,,某公司在承建国家重大工程项目时，工程部需要较长时间驻扎在偏远山区，工程部网络需要连接公司总部网络。假设综合考虑方案的技术可行性、安全性与经济成本等因素后，决定租…,
9325,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2026-Q33,,,0,,下列关于分层网络体系结构的叙述中，错误的是（ ）。,
9326,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2026-Q34,,,0,,若在带宽 200 kHz，信噪比 S/N = 1023 的信道上，发送一个长度为 1500 B 的分组，则发送该分组的传输时延至少是（ ）。,
9327,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2026-Q35,,,0,,假设采用 CSMA/CA 的 IEEE 802.11 无线局域网，其数据传输速率为 300 Mbps，DIFS = 128 μs，SIFS = 28 μs。忽略…,
9328,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2026-Q36,,,0,,支持 VLAN 划分的以太网交换机，已按端口划分了两个 VLAN。VLAN 划分结果及各端口连接主机的 MAC 地址如图所示。下列具有不同目的 MAC 地址（D…,
9329,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2026-Q37,,,0,,某网络在 t0 时刻的网络拓扑和 R1 的路由表如下图所示。R1—R4 是路由器，基于链路状态路由算法计算路由。S0—S4 是路由器 R1 的接口，链路上的数值…,
9330,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2026-Q38,,,0,,下列路由协议中，能将一个自治系统划分为多个区域的内部网关协议是（ ）。 I. OSPF II. RIP III. BGP,
9331,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2026-Q39,,,0,,若将 IP 网络 123.4.4.0/22 划分为规模均衡的 32 个子网，则 IP 地址 123.4.5.11 所在的子网是（ ）。,
9332,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2026-Q40,,,0,,下列叙述中不属于 cookie 的技术典型用途的是（ ）。,
9333,,module_only,STORED_CONCEPT_ID_IS_EMPTY,past_paper:2026-Q47,,,0,,假设客户端 C 建立一条 TCP 连接，向服务器 Si 上传一个总长度为 2000 B 的计算任务描述文件。已知 C 的拥塞窗口初始阈值为 8 MSS，MSS…,
